Dummy_ID,Date_time,Latitude,Longitude,Speed,VMS_Harbor,Month
SUBJ005,2019-02-01 06:24:01.999999,41.61533333,2.848,2.2,BLANES,2019-02
SUBJ005,2019-02-01 07:06:02.000002,41.594,2.84933333,1.8,BLANES,2019-02
SUBJ005,2019-02-01 09:02:01.999997,41.61266667,2.84866667,3.2,BLANES,2019-02
SUBJ005,2019-02-01 12:52:02.000004,41.57733333,2.84866667,2.0,BLANES,2019-02
SUBJ005,2019-02-01 04:23:52.623174,41.65933,2.812,0.0,BLANES,2019-02
SUBJ005,2019-02-01 10:57:01.999996,41.58533333,2.85666667,8.6,BLANES,2019-02
SUBJ005,2019-02-01 13:34:01.999998,41.58933333,2.85266667,7.6,BLANES,2019-02
SUBJ005,2019-02-01 14:18:20.953768,41.65933,2.812,0.0,BLANES,2019-02
SUBJ016,2019-02-11 00:59:37.780895,41.66,2.79,0.0,BLANES,2019-02
SUBJ016,2019-02-11 07:09:01.999999,41.64133333,2.77533333,8.0,BLANES,2019-02
SUBJ016,2019-02-11 08:08:59.999997,41.57266667,2.60266667,8.6,BLANES,2019-02
SUBJ016,2019-02-11 08:09:02.000002,41.57266667,2.604,9.0,BLANES,2019-02
SUBJ016,2019-02-11 13:15:52.729433,41.70466667,2.93333333,0.0,BLANES,2019-02
SUBJ015,2019-02-15 14:03:01.999999,40.508,0.640666669999999,8.2,PALAMOS,2019-02
SUBJ015,2019-02-15 15:58:01.999998,40.65933333,0.95533333,10.0,PALAMOS,2019-02
SUBJ015,2019-02-15 17:53:01.999997,40.83933333,1.302,10.0,PALAMOS,2019-02
SUBJ015,2019-02-15 19:48:01.999996,41.016,1.66133333,9.8,PALAMOS,2019-02
SUBJ015,2019-02-15 21:43:02.000004,41.19533333,2.01133333,10.4,PALAMOS,2019-02
SUBJ015,2019-02-15 23:39:01.999999,41.38733333,2.358,10.0,PALAMOS,2019-02
SUBJ015,2019-02-16 01:34:01.999998,41.58066667,2.696,9.6,PALAMOS,2019-02
SUBJ015,2019-02-16 03:29:01.999997,41.76133333,3.042,9.8,PALAMOS,2019-02
SUBJ015,2019-02-16 17:05:54.859079,41.84333333,3.15066667,0.0,PALAMOS,2019-02
SUBJ004,2019-02-22 12:39:02.000002,40.882,0.826000000000001,0.0,PALAMOS,2019-02
SUBJ004,2019-02-22 14:34:02.000001,40.99333333,1.23666667,10.4,PALAMOS,2019-02
SUBJ004,2019-02-22 16:30:01.999996,41.10666667,1.668,10.4,PALAMOS,2019-02
SUBJ004,2019-02-22 18:25:02.000004,41.24466667,2.07133333,10.0,PALAMOS,2019-02
SUBJ004,2019-02-22 20:20:02.000003,41.43533333,2.42866667,10.8,PALAMOS,2019-02
SUBJ004,2019-02-22 22:15:02.000002,41.61666667,2.786,9.6,PALAMOS,2019-02
SUBJ004,2019-02-23 00:10:02.000001,41.83066667,3.108,11.4,PALAMOS,2019-02
SUBJ004,2019-02-24 05:37:19.505467,41.76533333,3.04866667,0.0,PALAMOS,2019-02
SUBJ015,2019-02-15 13:29:38.948804,40.606,0.604,0.0,PALAMOS,2019-02
SUBJ022,2019-02-01 06:44:02.000000,41.82,3.16866667,3.2,PALAMOS,2019-02
SUBJ022,2019-02-01 08:39:01.999999,41.76266667,3.088,4.0,PALAMOS,2019-02
SUBJ022,2019-02-01 10:34:01.999998,41.744,3.03333333,3.0,PALAMOS,2019-02
SUBJ022,2019-02-01 12:30:02.000002,41.79133333,3.13666667,2.6,PALAMOS,2019-02
SUBJ022,2019-02-01 13:01:02.000004,41.81333333,3.152,3.6,PALAMOS,2019-02
SUBJ020,2019-02-19 04:00:59.359524,41.846,3.14933333,0.0,PALAMOS,2019-02
SUBJ020,2019-02-19 06:04:01.999998,41.86,3.17866667,8.0,PALAMOS,2019-02
SUBJ020,2019-02-19 06:42:01.999999,41.93733333,3.23133333,7.8,PALAMOS,2019-02
SUBJ020,2019-02-19 07:04:02.000001,41.982,3.23333333,8.0,PALAMOS,2019-02
SUBJ020,2019-02-19 08:04:02.000004,42.11133333,3.17733333,8.0,PALAMOS,2019-02
SUBJ020,2019-02-19 10:57:47.119856,41.82866667,3.132,0.0,PALAMOS,2019-02
SUBJ022,2019-02-01 03:31:47.149113,41.84266667,3.15,0.0,PALAMOS,2019-02
SUBJ022,2019-02-01 06:19:02.000001,41.83866667,3.17666667,6.2,PALAMOS,2019-02
SUBJ022,2019-02-01 13:21:56.394014,41.83066667,3.13933333,0.0,PALAMOS,2019-02
SUBJ028,2019-02-01 07:42:02.000002,41.60866667,2.84933333,1.2,BLANES,2019-02
SUBJ028,2019-02-01 09:37:02.000001,41.578,2.85133333,1.8,BLANES,2019-02
SUBJ028,2019-02-01 11:32:02.000000,41.58666667,2.84866667,2.2,BLANES,2019-02
SUBJ028,2019-02-01 13:27:01.999999,41.616,2.84866667,1.8,BLANES,2019-02
SUBJ028,2019-02-01 15:23:02.000003,41.576,2.84866667,1.4,BLANES,2019-02
SUBJ027,2019-02-18 08:14:52.780278,41.726,2.948,0.0,PALAMOS,2019-02
SUBJ027,2019-02-18 08:32:02.000000,41.734,2.982,10.0,PALAMOS,2019-02
SUBJ027,2019-02-18 09:33:01.999999,41.64333333,2.78,10.6,PALAMOS,2019-02
SUBJ027,2019-02-18 10:33:02.000002,41.55933333,2.57266667,10.2,PALAMOS,2019-02
SUBJ027,2019-02-18 11:34:02.000001,41.48666667,2.364,5.4,PALAMOS,2019-02
SUBJ027,2019-02-18 12:06:59.162196,41.83333333,3.14333333,0.0,PALAMOS,2019-02
SUBJ028,2019-02-01 06:08:42.761239,41.65933333,2.812,0.0,BLANES,2019-02
SUBJ028,2019-02-01 16:24:35.728695,41.658,2.806,0.0,BLANES,2019-02
SUBJ037,2019-02-18 03:53:52.705913,41.84866667,3.15066667,0.0,PALAMOS,2019-02
SUBJ037,2019-02-18 05:34:02.000001,41.86666667,3.186,7.0,PALAMOS,2019-02
SUBJ037,2019-02-18 05:49:02.000004,41.892,3.208,7.4,PALAMOS,2019-02
SUBJ037,2019-02-18 07:44:02.000003,42.12,3.2,7.4,PALAMOS,2019-02
SUBJ037,2019-02-18 08:09:19.727735,42.11733333,3.17,0.0,PALAMOS,2019-02
